,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
186,JorgSteiper,,"Staufenberg, Deutschland",207,102,12623,2,"It is not Ukraine's responsibility to preserve Russia's Face.  Russia started this war, tens of thousands of innocent Ukrainians are already dead.  Scholz @Bundeskanzler and Macron have the wrong attitude towards Putin and Russia.  Appeasing a Psycho / Hitler never works. https://t.co/r1EfU78ydb",[]
187,TigrayT43383540,,,275,193,28487,19,"Targeting the Wealthy, Educated &amp; Youth Tigrayans was a well planned part of the #TigrayGenocide #EndTigrayGenocide #SupportHR6600 #SupportS3199 @POTUS @BorisJohnson @eucopresident #macron @JustinTrudeau @erna_solberg @antonioguterres @JosepBorrellF","['TigrayGenocide', 'EndTigrayGenocide']"
188,Marky0972,,,808,66,2664,0,@BothaBoy @KevinRothrock ...does being Macron top being Scholz?,[]
189,malachite666,,,374,87,44296,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
190,dbavol,"Proud Democrat, Pro Union. Never be complicit again! President Joe Biden & Vice President Kamala Harris I called it in March 2019. Never ever forget #Vote",Michigan,1586,294,20312,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
191,justessb,"Plant-based nonpartisan progressive Canadian. Trolls will be muted, bots will be blocked. Attacking for using pronouns shows you know you’ve lost the argument.",Unceded Algonquin territory,2469,476,6409,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
192,Applesred1,,,73,43,1095,198,"Finland and Sweden are joining NATO. Both country's leaders are WEF young globalists. Add, Johnson,, Trudeau, Macron, Arden, Merkel, Morrison, Biden, Draghi, Zelenskyy etc etc, and you can see who the real enemy is. https://t.co/aHvBjQHAUO",[]
193,TracyLi01702193,,,125,707,48652,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
194,LaRodriguezdel1,Docente e investigadora. Directora de la Lic. en Estudios Internacionales (UNCAUS). Subdirectora del Comité de Asuntos Asiáticos (CARI) y miembro de ALADAA.,,403,388,17185,17,UAE President MBZ meets Macron; world leaders offer condolences  https://t.co/e5e6LPAdMl,[]
195,CarolK47,"Retired Language Arts/Reading Intervention teacher — Reader, Walker, Supporter of democracy",,1330,1242,470733,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
196,davidbewart,"jazz musician ,trumpet  , guzzista, ALP member . Australia 🎺 #invyhornjam",Australia,24462,31605,1181295,6,@GaryHay20023561 Biden apologised to Macron because of poor behaviour by Morrison. So shaming.,[]
197,George_MSc,"Great minds never think alike, they think the same. To find what you are looking for you'll need to look somewhere else. 
Physicist, lover of nature. 🦚🦤🦅🌳","Cheltenham, England",587,483,15630,10,Macron’s plans marooned! EU to 'divide itself in two' as 'United States of Europe' wrecked https://t.co/onuPWvqJfF,[]
198,774Serge,,,41,9,3757,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
199,UlrikeP81958791,,,17,1,23,2478,"BREAKING: Ukrainian President Zelensky responds to French President Macron’s suggestion that he make territorial concessions to Putin to help Putin “save face” and end his invasion, saying, “We’re not ready to lose territory to save something for somebody.” RT TO THANK ZELENSKY!",[]
200,siosato11,,,1327,270,24312,130,"trump said nato was obsolete 
macron said it was brain dead 

today nato is revitalized 
and it’s expanding 

thanks to putin

#thepowerofcrisis",[]
201,jorgblass,"mathematics, May 9th we celebrate the bravery and freedom of all Ukrainians",,618,35,2930,3,"Outraged Melanie: who dafuck does this Macron think he is? Daddy &amp; I’ve been cultivating Donald for Vlad for years, &amp; now out of nowhere comes this [slur deleted] Manny Macron, makes a few calls &amp; now he’s Putin’s bitch? WTF does Vlad have on him anyway?! 
https://t.co/ytscAMjfCH",[]
202,l_steell,,,2889,90,2236,8132,"Macron and Scholz's idea of giving up territory as to ""not humiliate Putin"" is fine.

We just need to decide which parts of France and Germany to give him.",[]
203,scootntoot,"Do not go gentle into that good night,
Old age should burn and rave at close of day;
Rage, rage against the dying of the light.
🇺🇦 #EndWWZ",,65,92,1956,0,"@EPICGOPFAIL Not wanting to blemish a perfect 110yr record, Macron is getting in early to discuss Fr's terms of surrender to Ru. https://t.co/8gRuLTebi6",[]
204,MCanadese,🇻🇦 Rossonero #SempreMilan🔴⚫️ Lazialo 🦅,,972,155,2622,0,Macron try not to make ugly kits challenge (impossible),[]
205,Sesimbra5,,,1044,1014,257379,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
206,acmejc,"Fascists blocked. LNP had a go, now gotta go. #murdochfreehousehold #sewerat #ANTIFA.","Gadigal country, Eora nation",583,466,17532,3,"#FireTheLiar who wasn’t in Hawaii
#FireTheLiar who knew naught of rape
#FireTheLiar who orders the vaccines #FireTheLiar who lies about lying
#FireTheLiar who attacked WA with Palmer
#FireTheLiar who Macron know quite well
Yes, it’s time to #FireTheLiar","['FireTheLiar', 'FireTheLiar', 'FireTheLiar', 'FireTheLiar']"
207,UlrikeMoran,Faith🌻Love🇺🇦Hope🌻From the first to the last breath I take. Maker of the Heavens. Keeper of my Heart. Sunrise of my Soul. #KeepYourCirclePositive. NO DM THX!,"Melbourne Beach, FL",15331,15801,101976,770,Zelenskyy: Macron asked Ukraine to make concessions to help Putin save face. This is shocking and inappropriate if Macron really said this. Putin is a mass murderer. We should save Ukrainian civilians not Putin’s face.  https://t.co/eqZ1UV6ms9,[]
208,bathke_edwin,,,19,6,979,0,"Isn't it strange that Macron blocks Ukraine from the EU and now we find out that French Satellites are enabling Putin's propaganda machine? 
Who's side is France on anyway? 
https://t.co/Qu5XkF2FMk",[]
209,FUSCLL3DV51zhWN,海外のRTが多めです。軍事ネタが好き。富士山を毎日見るのが日課。hoi2は動画見るのは好き。DMはお断りしております。申し訳御座いません。,,164,62,14517,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
210,maximthemobix,,Observable Universe,175,5,167,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
211,cover_dark,"Old enough to know better, but young enough to fight for principle. #ISWV",,121,469,29373,0,"@NewVoiceUkraine That was a crap idea, Macron. Do better.",[]
212,lovinglimbo,Travel Observe Enjoy Preserve.,,2902,1801,181439,3,"#FireTheLiar who wasn’t in Hawaii
#FireTheLiar who knew naught of rape
#FireTheLiar who orders the vaccines #FireTheLiar who lies about lying
#FireTheLiar who attacked WA with Palmer
#FireTheLiar who Macron know quite well
Yes, it’s time to #FireTheLiar","['FireTheLiar', 'FireTheLiar', 'FireTheLiar', 'FireTheLiar']"
213,YerbolKostanai,,,126,111,8554,3,"The cynical attempt of Macron &amp; Scholz to justify bloody butcher Putin to save his ""face"" undermines all the fundamental principles of European democracy. Hardly Ukrainian People are ready to forgive Putin for his war crimes against humanity in Bucha, Irpin, Hostomel &amp; Mariupol! https://t.co/h5KFVwiZAf",[]
214,lindaworkerbee,"Wife, sister, daughter, mom of small dog. I don't like hate, racists, stupidity. A proponent of convicting the Trump crime family. 🚫DMs, or porn.#SlavaUkraine","California, USA",19629,19727,99983,7248,Zelensky responding to Macron: “We want the Russian army to leave our land — we aren’t on Russian soil. We won’t help Putin save face by paying with our territory. That would be unjust.” https://t.co/s9wnCEOP3z via @zoyashef,[]
215,no1historychick,Economic HISTORIAN - expertise in the utility of social networks in business performance - Wathaurong Country,"Ballarat, Victoria",1016,567,56544,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
216,HadrienPean,"#TimeTravel (real one, not ""cloned"") #StemCells are my maybe only hopes. Ranting more than notifying. Make living with 0 internet entirely possible and painless",,548,915,128723,0,"and the rest never matter.

To anyone who admires Macron, this is a bonus statement for you. Macron is flawed for being french, meaning that, at some point, he feels obligated to act as a french

If it were not Macron who would have been elected, and not a far-right either, I can",[]
217,mikbrady01,"Expat Scot living and working in the US. Wannabe better home cook, all tips welcome. UK veteran.",,371,253,4671,198,"Finland and Sweden are joining NATO. Both country's leaders are WEF young globalists. Add, Johnson,, Trudeau, Macron, Arden, Merkel, Morrison, Biden, Draghi, Zelenskyy etc etc, and you can see who the real enemy is. https://t.co/aHvBjQHAUO",[]
218,monkey_peter,,🇨🇦,34,3,471,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
219,ktniles61,"Wife, mom, Patriot. Trump Won. Politicians are selected not elected. 2020 must be fixed to restore election integrity. Same on TruthSocial. 🚫TRAINS 🚫CRYPTO!","Oligarch Valley, Commiefornia",359,298,3091,1,"😎 Merd! The cheese-eating appeasement-monkey gives advice to Zelensky, the warrior, to cave...
https://t.co/FL5h5M8dJV",[]
220,sqlserver20188,爱算好猜...,,204,1444,41735,0,"@ChristopherJM @zoyashef but, Macron immediatey revenged back: he proposed a looks beautiful but actually very ugly plan for ukraine to join EU

https://t.co/wY8rJtFURR",[]
221,LenteCurrite,"What I thought I knew, I am no longer sure -- be it life or politics. Atheist sympathetic to religion (though not all; contradictions!).",,555,611,140830,8,"So much for Europe's ""strategic autonomy.""

Worth noting though that President Macron of France seems somewhat aware of this, which is why he's been very dovish on Russia, even policing the language used to describe the war. USA wants this war to go on, France wants it over. https://t.co/0hFGg362CN",[]
222,omalichajp,"Married to a beautiful woman, Rugged Tiger🐅 
ER Physician

Manchester United football club #manchesterUnited #United","Portsmouth, England",2404,1297,20351,0,"@walebalogunk @yinkus772003 @woye1 Again u saw the impact on the French economy, which saw far right having a historic vote cast, imagine if it continues till next or half of next election year. U think macron's party will survive. It's already beating democrats that midterm may change dynamics.",[]
223,R11RT,Life is sweeter as a motorcycle tweeter.,"Naples, FL",473,181,20617,0,Well said PM Kallas.   Macron and Sholz must stop buttering Putin’s toast.  #Ukraine #PutinWarCriminal https://t.co/jsCMRqsVTI,"['Ukraine', 'PutinWarCriminal']"
224,LaurenceCathe,"#Brexilée
'Nous vivons dans un monde ouvert avec des esprits fermés' - sur la réception des caricatures de Charlie à l'étranger, Patrick Chappatte",France,493,189,6425,0,"@The_Minah_Bird @wrldruler21 @visegrad24 @kajakallas Maybe you should differentiate between the current regime and the people.
And Macron is not responsible for Putin flipping his lid.",[]
225,_StoleYourTV_,He was a sk8er boi she said cya later boi,"Kharkiv, Ukraine",275,1015,40386,533,Not much difference between Macron and a Russian river crossing. Just because something has failed with devastating results several times doesn't stop him from trying the exact same thing again. https://t.co/d385GukPeq,[]
226,VolodyaTretyak,Communication Science and Media Computing Researcher. Minor degree and a big interest in History. Working at Technical University of Vienna.,Vienna,20,2,48,0,@christogrozev @60Minutes @bellingcat @EliotHiggins Macron and Putin have talked already around 30 hours... Does someone what do they discuss so long?,[]
227,KenneyGeorge,"Former career US Foreign Service Officer. Resigned in 1991, when desk officer, over Yugoslav policy. Beekeeper. Critic at large.",Washington DC,50,440,47617,0,@visegrad24 @gtconway3d @kajakallas Macron a very traditional French surrender monkey 😂😂😂 The German dude just in it for the money…,[]
228,davy_ninja,#MilkteaAlliance,,1687,358,88539,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
229,Bassaces1,,,5004,1570,748411,187,"“I am convinced that the future of Russia is fully European. We believe in a Europe which stretches from Lisbon to Vladivostok.” 

A Macron tweet from 2019 which reveals why it’s so hard for him grasp what Russia is doing in Ukraine and why it is doing it. https://t.co/KuOkIFloM0",[]
230,Stellarjay2,"Descendant ID County pioneers. Retired psychologist. Vandal and WSU Cougar. Retired small business owner. Birder, arts & crafts, photography, hiker.",The Gem State Idaho,2277,1225,45715,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
231,panos941,"Social, Cultural, Political Expressions by Satire, Parody, & Silliness
Psychotherapist retired. 
Information is Data that Matters thus Memes Matter…  
🚫DMs","Washington, USA",7996,7550,209200,1,"😎 Merd! The cheese-eating appeasement-monkey gives advice to Zelensky, the warrior, to cave...
https://t.co/FL5h5M8dJV",[]
232,R11RT,Life is sweeter as a motorcycle tweeter.,"Naples, FL",473,181,20617,0,@visegrad24 @gtconway3d @kajakallas Well said PM Kallas.  President Macron and Chancellor Sholz need to pay attention. @kajakallas @EmmanuelMacron,[]
233,TheJayCalledLee,Modern Tokyo Times owner & articles on several international e-journals ... connected to several ministries  https://t.co/wCJHiRxLRD,Tokyo,533,1868,255341,0,New UAE president meets Macron as world leaders pay respects | Arab News https://t.co/0BZXjoZpdH,[]
234,SaveMyanmarPeo2,We must win this revolution. Fight for freedom. If you have any issues contact this account.,Myanmar,274,1558,122750,1,"@Khithitofficial OMG. Hello Mr. Guterres, Mr. Biden, Mr. Boris, Mr. Macron, Mr. Olaf, and those who pledged the Universal Humanrights Declaration, all your inactions against brutal Myanmar junta have created a new RAWADAN GENOCIDE in Burma.",[]
235,rafaelcerveira,Hakuna Matata !!,Belém - PA,149,147,4408,416,"Had Macron supported Ukraine the way Boris Johnson did, almost all of Europe would now dance to the tune of strategic sovereignty.",[]
236,nycreligioninfo,"We are exploring the postsecular city.

Join us as we travel down all 6,374.9 miles of our  streets to document every religious site in New York City.",New York City,4997,3136,17003,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
237,mgaunga20589806,,,137,3,75,1,"@Khithitofficial OMG. Hello Mr. Guterres, Mr. Biden, Mr. Boris, Mr. Macron, Mr. Olaf, and those who pledged the Universal Humanrights Declaration, all your inactions against brutal Myanmar junta have created a new RAWADAN GENOCIDE in Burma.",[]
238,MelchizedekJr,"I am the one you have been waiting for, no one else is coming.","Pretoria, South Africa",1356,352,5334,0,"@Kasparov63 Donesk started 2008, 14000 bodies to date, Bucha was yesterday and frankly it's in doubt that Russia did it, the white handkerchiefs on those people's arms showing Russia support didn't add up. Macron understands the nature of the problem, Ukr won't win militarily.",[]
239,SusanSmithAus,"Aussie politics AND media need a complete clean out

Federal ICAC & #MurdochRoyalCommission for starters

If u find a spelling mistake in my tweets, you lose",,5520,7425,60215,0,@msmarto I suppose Morrison thinks Emmanuel Macron has changed his mind too,[]
240,EricMoo91919605,C S Lewis-Those who torment us for our own good will torment us without end for they do so with the approval of their own conscience. Proud member #NRA #MAGA,,8620,8614,466823,2,"@LolaGanzarolli @accountingetc @mrmarkdolan “Elected”?!  LOL!  The 2020 USA elections showed that they’ve mastered that nuisance.  And WEF members and sycophants to Klaus Schwab, Macron and Trudeau, had truly no challengers.  Thus their arrogance of power is on full display.",[]
241,pgfreire,Freedom4all...,Lisboa,167,60,2192,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
242,LaurenceCathe,"#Brexilée
'Nous vivons dans un monde ouvert avec des esprits fermés' - sur la réception des caricatures de Charlie à l'étranger, Patrick Chappatte",France,493,189,6425,0,@wrldruler21 @visegrad24 @kajakallas Macron calls Putin at the behest of Zelensky. Putin doesn't want to speak to Zelensky directly.,[]
243,linepoo55,,,118,183,97241,7248,Zelensky responding to Macron: “We want the Russian army to leave our land — we aren’t on Russian soil. We won’t help Putin save face by paying with our territory. That would be unjust.” https://t.co/s9wnCEOP3z via @zoyashef,[]
244,PsychicMajor,Please play AI: The Somnium Files,,48,48,14131,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
245,tviana73,"Ingeniero Químico, futbolero, padre de tres soci@s del CNdeF",,243,201,8192,120,"@apmassaro3 There's not going to be another Munich Pact on the expense of #Ukraine's sovereignty, whatever Macron or Scholz may think. We teach our children to stand up to bullies, not to appease them. It's more than a little ironic that it's France and Germany that are attempting to do so",['Ukraine']
246,Melissa75128498,"If we all Love instead of hate, protect our Earth and work as 1 there could be PEACE",,1385,323,12239,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
247,vvvinn_v,,,64,38,14480,605,"In February 2015, during the Battle of Debaltseve, Putin knew he wasn't going to win. He got from Hollande and Merkel the Minsk ""ceasefire"" to consolidate gains.

Now, Putin knows he can't win. He hopes to get from Macron and Scholz another ""ceasefire"" to consolidate gains.",[]
248,TarasDudykevych,Ukraine will never surrender,,1047,148,7261,0,@visegrad24 @gtconway3d @kajakallas A excellent suggestion for @antonioguterres #Macron @Bundeskanzler @bkagvat,['Macron']
249,eastriverrunner,"👉#Bitcoin

espresso drinker, fringe minority, exchange and not politics. 🗽","Lower East Side, NYC",4901,1039,49418,10,"Zelensky Says Macron Urged Him to Cede Territory to Achieve Ceasefire With Russia
Macron says peace in Ukraine will come through negotiations
by Dave DeCamp
@DecampDave #Ukraine #Russia #NATO #Macron #France #Zelensky 
https://t.co/5VavQWyvMj https://t.co/VunISpjNKs",[]
250,BrentJBelnap,WANTED: Commonsense conservative movement that retains the best of what was once the Republican Party and completely rejects Trumpism.,New York City,264,289,25327,5920,Macron and Scholz are negotiating with Putin over Zelensky’s head. It’s completely inappropriate,[]
251,MazMorris,"No war has not been unleashed by governments, only by governments, regardless of the interests of the people, for whom war is always fatal. Leo Tolstoy",,83,43,1262,0,@visegrad24 @kajakallas I guess that -pushed by mrs.-Macron dreams of the Nobel prize for peace. He talked 22 times on the phone with Putin. Powdered wigs talking to a war criminal head of state. Why would you call Adolf Hitler or Mobutu? Just to get your future book good looking?,[]
252,tomasrabago1,pro Long Beach liberal green progressive democratic tweet reader & retweeter #RESISTANCE #BLM #IStandWithUkraine🇺🇦,"Long Beach, CA",5001,3048,236250,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
253,EdgarBento,,"Lisboa, Portugal",777,248,825,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
254,johndoespectre,,,674,29,789,0,@fil_mun @Elise_ML @CER_IanBond Maybe Macron just thinks he can reason with Putin. Bush 2 though that also.,[]
255,GermanDeAlmagro,"Quien no quiere pensar es un fanático; quien no puede pensar, es un idiota; quien no osa pensar es un cobarde.
___________________
Sir Francis Bacon","Almagro, CABA, Argentina",547,119,35120,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
256,EPICGOPFAIL,"УКРАЇНСЬКЕ МІНІСТЕРСТВО ПОЖЕЖНИХ АВАРІЙ РОСІЇ
another retired old fart on internet/since before there was internet. fighting GOPiggies. #BLM #JailTrump",Living BLUE in red MN-CD6,806,3776,35765,3,"Outraged Melanie: who dafuck does this Macron think he is? Daddy &amp; I’ve been cultivating Donald for Vlad for years, &amp; now out of nowhere comes this [slur deleted] Manny Macron, makes a few calls &amp; now he’s Putin’s bitch? WTF does Vlad have on him anyway?! 
https://t.co/ytscAMjfCH",[]
257,samash_72,"Glory to Ukraine!
Putin & his minions are war criminals.",United States,432,397,115443,7248,Zelensky responding to Macron: “We want the Russian army to leave our land — we aren’t on Russian soil. We won’t help Putin save face by paying with our territory. That would be unjust.” https://t.co/s9wnCEOP3z via @zoyashef,[]
258,Jamdeeder,"Neurodivergent #ExposingtheEstablishment #liberalhypocrisy
Human being & American patriot. YOLO and then the Judgement (Heb 9:27)
Be Human, Little Lives Matter","Nowhere, man USA",4634,2565,59666,2,"@LolaGanzarolli @accountingetc @mrmarkdolan “Elected”?!  LOL!  The 2020 USA elections showed that they’ve mastered that nuisance.  And WEF members and sycophants to Klaus Schwab, Macron and Trudeau, had truly no challengers.  Thus their arrogance of power is on full display.",[]
259,jmann82285,,,176,101,94664,691,"Macron and Scholz should ONLY be providing Ukraine weapons and training, cutting off Russian energy, and visiting Zelensky in Kyiv (which neither have done). No more chitchats with Putin!",[]
260,HadrienPean,"#TimeTravel (real one, not ""cloned"") #StemCells are my maybe only hopes. Ranting more than notifying. Make living with 0 internet entirely possible and painless",,548,915,128723,0,"sacrifices. You also understand why the little worries of my part about Macron failing to lepen (I still don't write capital letters about people I dislike). That election was about voting the lesser evil to avoid throwing everything, not the best choice, as about best choice,",[]
261,cookmonika2022,"„Ruskij vojennyj korabl, idi na chuj!“",Canada,378,54,7079,2,"If #Ukraine was #France. Yet, #Macron continues to be primarily interested in chatting with #Putin to help the Dictator ""save face."" https://t.co/VPyJhzyP7K","['Ukraine', 'France', 'Macron', 'Putin']"
262,SoarMAGAEagles,"42 times twitter suspension survivor • The early bird gets the worm, the second mouse gets the cheese",🌎,373,218,5652,1,"See! Macron's mediating visits to Russia did had an unanticipated effect on the war... 😶
https://t.co/PSTBtG8qLC",[]
263,sqlserver20188,爱算好猜...,,204,1444,41735,7248,Zelensky responding to Macron: “We want the Russian army to leave our land — we aren’t on Russian soil. We won’t help Putin save face by paying with our territory. That would be unjust.” https://t.co/s9wnCEOP3z via @zoyashef,[]
264,TarasSh77367769,"American of mixed Eastern/Western European background, Anti-Putin, Pro-Democracy, Catspert, Horror Film Fan, Halloween",,775,259,14624,0,"@Pabriks @ICDS_Tallinn It is not Ukraine's responsibility to preserve Russia's Face.  Russia started this war, tens of thousands of innocent Ukrainians are already dead.  Scholz @Bundeskanzler and Macron have the wrong attitude towards Putin and Russia.  Appeasing a Psycho / Hitler never works.",[]
265,kathleenroeberg,#Resistance Country over Party ❤️🇺🇸 #WeAreThePatriots 🇺🇸 #Resist. #GOPVotingBlue 2022,"Mohnton, PA",2322,2067,192181,7248,Zelensky responding to Macron: “We want the Russian army to leave our land — we aren’t on Russian soil. We won’t help Putin save face by paying with our territory. That would be unjust.” https://t.co/s9wnCEOP3z via @zoyashef,[]
266,TarasSh77367769,"American of mixed Eastern/Western European background, Anti-Putin, Pro-Democracy, Catspert, Horror Film Fan, Halloween",,775,259,14624,2,"It is not Ukraine's responsibility to preserve Russia's Face.  Russia started this war, tens of thousands of innocent Ukrainians are already dead.  Scholz @Bundeskanzler and Macron have the wrong attitude towards Putin and Russia.  Appeasing a Psycho / Hitler never works. https://t.co/r1EfU78ydb",[]
267,panos941,"Social, Cultural, Political Expressions by Satire, Parody, & Silliness
Psychotherapist retired. 
Information is Data that Matters thus Memes Matter…  
🚫DMs","Washington, USA",7996,7550,209200,1,"See! Macron's mediating visits to Russia did had an unanticipated effect on the war... 😶
https://t.co/PSTBtG8qLC",[]
268,TracyLi01702193,,,125,707,48652,530,Calling the dictator Putin again and again – submitting to humiliation for no gain – Emmanuel Macron is the Chornobayivka of politicians.,[]
269,BlueCheese608,"Gen X, center-left, liberal patriot. Big fan of humility, humor, & optimism. Strong disliker of tribalism and insufferable seriousness. 🇺🇸🇨🇷🐱🧀 🏳️‍🌈",Madison WI,1916,520,15252,0,"@Lawlorbrendans @fanofpokemon33 I have also noticed this group of (mostly male) center-left optimists. They cheered the election of Macron, think Biden is doing great, everyone is pro Ukraine policy, and the center-left is on the rise. I think it's actually some Da Nile.",[]
270,A46570962,,,910,312,15670,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
271,OhioTag,"Independent Suburban Woman Voter
A believer of the rule of law and a healthy democracy",,241,154,36228,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
272,_Since1969,Staunch @PAFC fan. 3rd Generation. Member since birth (or even earlier) #BringBackTheBars,Queensland,1716,662,14537,1,"With the new @PAFC Indigenous Guernsey, Lachie Jones gives homage to his grandmother's story and the deep-rooted culture behind it in the way to him most familiar: through sport.

Read more: https://t.co/qw1ZltsPv9

#WorkHardPlayHarder https://t.co/EwBulTEhX1",[]
273,PfaffSC,,,1088,12286,390093,173,"👇So true.
Macron has just missed an incredible historical opportunity to build further European sovereignty
And in the name of what? Not « humiliating » a declining power that has aggressed a sov country and intimidate our close Euro allies from CEE &amp; N Euro https://t.co/pL0QtHxgWz",[]
274,MichaelsRocks,"Keeping up with crowdfunding, DAOs, NFTs, epidemiology, AI, engineering, and health news",Canada/USA,1736,158,3147,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
275,flowerednews,"You may have the world at your feet but that don't stop the corns from hurting. Sally Rogers
 To be insulted by these fascists is so degrading. Bowie",,4345,1075,65348,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
276,JohnBent11,An Australia but an UK expat . Very opinionated about the Union . love Scotland but not SNP .,"Robina, Gold Coast, Australia ",881,618,5899,0,@skisidjames Macron is a bully . He threatened tiny Jersey if he didnt get his own way with the fishing . He regularly threatens the UK but sits behind the 26 other EU members . He told lies about the Astra Zeneca vaccine &amp; cost unnecessary lives . He acts tough but he is weak,[]
277,PeaBee9,"Just a lefty bloke, sewer rat type living on the beautiful land of the Wadawurrung. Union forever.",,1244,696,6759,3,"#FireTheLiar who wasn’t in Hawaii
#FireTheLiar who knew naught of rape
#FireTheLiar who orders the vaccines #FireTheLiar who lies about lying
#FireTheLiar who attacked WA with Palmer
#FireTheLiar who Macron know quite well
Yes, it’s time to #FireTheLiar","['FireTheLiar', 'FireTheLiar', 'FireTheLiar', 'FireTheLiar', 'FireTheLiar', 'FireTheLiar', 'FireTheLiar']"
278,joselonibarra,,,503,174,35709,3315,"Before Macron and pundits like Haass and Ignatius speak more about ceasefires and Ukraine accepting occupation, they should tour Bucha, and consider what happens to Ukrainians in places occupied by Putin's forces.",[]
279,Chinortega1,,Colombia,2476,280,11215,0,@visegrad24 @kajakallas Stop doing a Macron,[]
280,monyebo,possibilities of life.,South Africa,130,28,450,0,@BIndlovukazi Macron tendencies.  😁😁,[]
281,ng2amarinefunk,"Life worthy of Life
must fight","California, USA",1861,1357,63364,1,"French President Emmanuel Macron says ""don't humiliate Russia"".

I say don't humiliate Ukraine, as France did in 1919 when the Treaty of Versailles destroyed Ukrainian independence. Don't humiliate Ukraine as France did in 2008 when it blocked NATO membership to Ukraine",[]
282,AnnaPed53802705,Украіна понад усе!🇺🇦Вірю в ЗСУ!,,104,25,6049,530,Calling the dictator Putin again and again – submitting to humiliation for no gain – Emmanuel Macron is the Chornobayivka of politicians.,[]
