,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
195,francesca_geld,"𝐈𝐧𝐭𝐞𝐫𝐧𝐚𝐭𝐢𝐨𝐧𝐚𝐥𝐢𝐬𝐭, 𝐟𝐞𝐦𝐢𝐧𝐢𝐬𝐭, 𝐬𝐞𝐜𝐮𝐥𝐚𝐫 𝐬𝐨𝐜𝐢𝐚𝐥𝐢𝐬𝐭 𝐚𝐧𝐝 𝐫𝐞𝐦𝐚𝐢𝐧𝐞𝐫.",,666,666,23190,2,"https://t.co/ONfe6YJOZ2

The French Left forms an alliance- a lesson for the UK?",[]
196,eledoster,φ ✌️𝗟𝗙𝗜✌️ 𝓐𝓽𝓱𝓮́𝓮 #𝒂𝒑𝒐𝒔𝒕𝒂𝒔𝒊𝒆 Greffé du foie le 4/2/2012 ➡️ #𝗥𝗘𝗦𝗜𝗦𝗧𝗔𝗡𝗖𝗘 ➡️ Trolls = Je bloque sans préavis ❗ #MélenchonPrésident,,2156,2296,66849,18,"A new alliance led by Jean-Luc Mélenchon’s party will fight June’s legislative elections – and threatens the established order

 | The Guardian https://t.co/cn7FxrPYS9",[]
197,FaridaBenaoudi1,🐢🐢🐢🐢🐢🐢🐢🐢🐢🐢🐢,,2305,1466,36659,18,"A new alliance led by Jean-Luc Mélenchon’s party will fight June’s legislative elections – and threatens the established order

 | The Guardian https://t.co/cn7FxrPYS9",[]
198,MaikaFab,Vivement les jours heureux. φ Nous sommes POUR. Sur Twitter pour m'informer," fichée,comme 600 000  autres",2768,2165,29739,18,"A new alliance led by Jean-Luc Mélenchon’s party will fight June’s legislative elections – and threatens the established order

 | The Guardian https://t.co/cn7FxrPYS9",[]
199,Likakis,,,339,239,22170,18,"A new alliance led by Jean-Luc Mélenchon’s party will fight June’s legislative elections – and threatens the established order

 | The Guardian https://t.co/cn7FxrPYS9",[]
200,Amychat2,,,598,557,93220,18,"A new alliance led by Jean-Luc Mélenchon’s party will fight June’s legislative elections – and threatens the established order

 | The Guardian https://t.co/cn7FxrPYS9",[]
201,scatartist,rude,,299,54,594,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
202,Tcheukyi,"Chanteur d'opéra (opera singer), aimant les voyages. Aimant passionnément l'Asie.
Bouddhiste Dzogchen, Lignée Péma Lingpa .
Membre FI....#MelenchonAMatignon","Marseille, France",1015,419,39136,18,"A new alliance led by Jean-Luc Mélenchon’s party will fight June’s legislative elections – and threatens the established order

 | The Guardian https://t.co/cn7FxrPYS9",[]
203,MGN31,"❤️ du peuple 🇧🇷(avec sa joie de vivre, son énergie et ses contradictions) j'aime l'image du monde que dessinent #attac et l'#AEC2022 🐝🌿☀️😺 @ThT@mamot.fr",Tiradentes MG - Brasil,4990,3257,137966,18,"A new alliance led by Jean-Luc Mélenchon’s party will fight June’s legislative elections – and threatens the established order

 | The Guardian https://t.co/cn7FxrPYS9",[]
204,GuillaumeQ1T1,🔻🏳️‍🌈 Humaniste Universaliste Fils de Lutte @EspaceDesLuttes Conseiller Municipal #EgalitéLibertéFraternité Sec Nal @lePG #SiamoTuttiAntifascisti 🐢,Bretagne / Ile-de-France,3446,19626,77798,18,"A new alliance led by Jean-Luc Mélenchon’s party will fight June’s legislative elections – and threatens the established order

 | The Guardian https://t.co/cn7FxrPYS9",[]
205,nmharmon5,"A person's actions and reactions are motivated by love, fear, power or money. To understand someone find out what motivates them.",,1274,1209,3118,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
206,bluebell2009,,,1289,586,82247,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
207,ChaventA,"Admirateur des hommes et des femmes qui ont fait de ma France un Pays libre et démocratique, je n'oublie rien ni personne. 
Résistant aux profiteurs/chouineurs","Lyon, France",693,231,9286,0,"@visegrad24 Why are you doing this? Seriously? In that case you should publish the video of his first debate in 2017 among the other candidates where he said: We should not align ourselves on Russia! The other candidates (Mélenchon, Le Pen, Fillon) were keen to apologize to them",[]
208,AndyBird92300,"Lover of the great outdoors. Brexiteer. Believer in Global Britain. Adore Europe, despise EU. Zionist. Anti PC, Pro Free Speech. Husband & 4 * #GirlDad",UK/France,2226,1193,18517,0,@GoodwinMJ Real talk here in France that Melenchon may be offered a ministerial post by Macron !,[]
209,mtbennai,Assitant professor of computer science at the university of Boumerdes  and a researcher at the LIMOSE laboratory.,,90,15,133,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
210,Balkanized75,South Asia is an enlarged version of the Balkans,,603,8,430,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
211,DLRaby,Retired academic (Toronto & Liverpool) in Latin American history & politics. Seeks social & environmental justice. Loves local & Latin culture.,"Norfolk, UK",478,1054,20740,16,"In France, the left has finally got its act together. Watch out, Macron and Le Pen | Cole Stangler https://t.co/Y33Cl3KKwm",[]
212,mossy_fern,"""Revenge is a confession of pain.""- Seneca","Glasgow, Scotland",1341,1302,87354,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
213,DowninJamaica,"Independent researcher, social justice issues. ReTweet not necessarily endorsement.
#NHS #GTTO #FreePalestine #Inequality  
https://t.co/rZjSPR5jtt",UK North East,4845,4489,159201,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
214,Sensounet,"Ninajifunza kuongea kiswahili ❤
ninataka kufanya kazi Afrika mashariki #nutritionscience #publichealth",,1037,216,11953,5,"Mélenchon for Prime Minister of France!

""The campaign calling for Jean-Luc Mélenchon to become prime minister correctly proposes that people vote for a left government. It reframes French politics as a battle between the left &amp; right""
#MelenchonMatignon  
https://t.co/xOMAU4U56r https://t.co/ihDEmDVfCH",[]
215,NormalN7,"Fighting for a Socialist Gov. Indy Wales if not. Love Corbyn and also Swansea, Blackpool, Dumfries and Swansea City AFC. Retweets do not mean an endorsement.",Swansea. The City by the Sea.,3958,2719,56099,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
216,giulio_mattioli,Transport researcher with views on + than 1 topic - 🇪🇺🇮🇹 citizen with views on + than 1 country. Used to be in 🇬🇧. Now at @TU_Dortmund 🇩🇪. Views my own,"Dortmund, Germany",6076,12529,43977,0,@massimosandal @DelioMugnolo Which BTW Melenchon sort of approved at the time https://t.co/ky77FJfy2x https://t.co/78c6QbdSmx,[]
217,Kanny989,"♡Adult Human Female♡
☆pro freedom
☆anti lockdown
☆anti medical mandates
☆☆NO DM's☆☆","England, United Kingdom",7696,7337,22463,2,A new alliance hopes to scupper Macron's majority | @john_lichfield https://t.co/OswbEZX8pe,[]
218,MARYNURSE1950,,,5004,4119,110637,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
219,HalliHax,"Software developer, focus on weird things.","Liverpool, England",645,412,24441,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
220,Ynjames6396,"Malaysian Chinese (retired).  
马来西亚华裔【退休】。","Kuala Lumpur, Wilayah Persekut",1760,3244,75577,5,"Mélenchon for Prime Minister of France!

""The campaign calling for Jean-Luc Mélenchon to become prime minister correctly proposes that people vote for a left government. It reframes French politics as a battle between the left &amp; right""
#MelenchonMatignon  
https://t.co/xOMAU4U56r https://t.co/ihDEmDVfCH",[]
221,AllcroftStephen,"Transport historian, Wikipedia editor, dog carer, former second hand shop assistant now helpdesk operative for a supermarket. #GTTO 🌹🌹🌹","Cardross, Scotland",3111,2023,12080,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
222,lifesabitch_2,"And I'd do anything I've got to do, cut my hair and shine my shoes, if I could stay here, in Johnny's garden.",,4459,2296,5591,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
223,susanne_wolfer,"Dulde keine Anmache 
Bin in drei Kontinenten aufgewachsen 
Ich werde jede Art von Mobbing,Hetze sowie Verunglimpfung anderer blockieren 
bei Nazis null Toleranz",,1664,1125,22861,0,"#France Good luck #Melenchon ❤❤❤ 

France: The New Left Union

Mélenchon as a possible #head of government

#Mélenchon also took first place in numerous #big cities . And in first place among #young voters up to 24, where he cut with stately
#35% ‼️👏

https://t.co/WUrgaDwMJW","['France', 'Melenchon', 'head', 'Mélenchon', 'big', 'young']"
224,JustMeBeingMe4,African Diaspora Socialist Activist - Campaigner - Political Candidate #CatherineForMadina - @CathyForMadina #SaloneTwitter #FreePalestine 🇵🇸,"Manchester, England",12363,14223,499969,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
225,jhjbonnet,,,730,383,5469,0,"« An earthquake is about to shake up French politics. » The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler | The Guardian https://t.co/gkcBqZjave",[]
226,aminamangera1,All that is solid melts into air.,,2584,1946,191572,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
227,Labour4Justice,Political Content. Sourced w/intent. ⭐️GovtTransparency⭐️Justice⭐️Peace🕊️#JC4PM⭐️ #FreeAssange⭐️#BrokenMedia⭐️#ChelseaManningHero,"Cornwall, with all the world in mind",2777,1435,40366,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
228,JefJC,"Proud Corbynista, Islamo-gauchiste and supporter of Palestinian liberation",United Kingdom,643,396,68089,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
229,earthygirl011,"I wandered empty streets
past the shop displays down
I heard cathedral bells
Tripping down the alley ways
As I walked on

#PAL #NIP","Northern & furious, East Yorks",8180,18717,172843,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
230,VirginieFrance5,"France is my birth place, European by choice, lived in Singapore, Japan, mother of three, #HumanRights #Diversity #Democracy #Feminist , All views my own","Ile-de-France, France",1108,130,3162,7,"Another French election. I look at the June parliamentary elections for POLITICO. 
https://t.co/Ud0pDTl0cp",[]
231,massimosandal,"Science writer. What science does, how it does it, its dreams, its myths. Mostly retweets. https://t.co/OHPR3Yb2kS","Aachen, Germany",1519,3339,34223,0,"@giulio_mattioli @DelioMugnolo I do not have much idea of what Melenchon thinks nor why he said that, but I agree with Delio above: it's basically correct. The DDR was absorbed into the BRD, it's not like a new entity was created from the two previous states. I don't see how is this remotely controversial.",[]
232,BelongsToBoston,I’m not from Boston.,The South,100,413,164727,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
233,ks_mikey,"4 Bs: Belgie, Brexit, bi-cycling, Breizh: cats, poetry: mine©️. Kingstonian, PNE, Dewsbury RL, Lotto-Soudal family, Dave Rayner Fund, @dani_christmas, thoughts",Vervan een strand - afvragen ,443,559,88418,0,"#Melenchon &amp; #Zemmour can turn #Eurovision back on 

#Bzh","['Melenchon', 'Zemmour', 'Eurovision', 'Bzh']"
234,FranceAssouvie,Compte officiel de la France Assouvie. Le parti des révolutionnaires d'opérettes. Rejoignez la #FranceAssouvie pour participer aux actions près de chez-vous !,France,295,2735,35574,0,Inspecteur Gadget #Melenchon https://t.co/y8l9hcvbS0 https://t.co/HPoOkeAHbg,['Melenchon']
235,EnSealand,阿根廷非官方大使馆（中国省） 在 Principality of Sealand,Una canoa atada al poste derecho de la base marítima,799,1205,35916,0,Even Melenchon was better option than that jackass.,[]
236,orelladeporco,Some incoherent brand of moderately radical left-winger | Bloque Nacionalista Galego supporter (Josep Borrell 🇪🇸 wing) | Bicameralism hater | 21 he/him,"Santiago de Compostela, España",75,27,1169,0,"If this turns out to be true and I have divination powers, you can already call the French election for Mélenchon",[]
237,rory20s,"Get vaccinated, let’s get this over with. Wear face mask, keep distance, wash hands. Free Ukraine. #art #EU #Nature #ClimateChange #politics",EU,2079,1325,35637,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
238,ThisIsZackYoung,"🗺 I help people navigate the human experience
👨‍💻 Founder @aplacetobehuman
🗣 Coach & Therapist in Private Practice
👨‍🏫 Coaching Fellow @McLeanHospital","London, Berlin & Beyond 🛫",13138,21752,54977,2,A new alliance hopes to scupper Macron's majority | @john_lichfield https://t.co/OswbEZX8pe,[]
239,unherd,"Challenging the herd with new and bold thinking in philosophy, politics and culture.","London, United Kingdom",118,89771,45135,2,A new alliance hopes to scupper Macron's majority | @john_lichfield https://t.co/OswbEZX8pe,[]
240,hairysteve20,"My name is Ozymandias, King of Kings; 
Look on my Wombles, ye Mighty, and despair!",,997,801,14829,6,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/hVcn7iHmbB",[]
241,pamelamosquito,"Pamela’s works are not the results but the process. created in juxtaposed jungles,under sun ripened skies, mosquito mania, ridiculous rains and raw human hunger",FB pamela braun art/paintings,4918,2235,124133,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
242,celestialslob,help my family is dying without imperial superprofits,,158,106,3677,5,"@AntonJaegermm Mélenchon goes full Andreotti there. The Italian Demochristian leader famously said: ""I love Germany so much that I preferred when they were two."" https://t.co/OwH26HddQG",[]
243,jhv85,writer/researcher specializing in party systems & ideology; political economy; APD; modern Europe; (radical) social democracy past & future,"Brooklyn, NY",1333,787,5253,0,"As a follow on, could anyone link me to articles or campaign docs that concisely outline the trade positions of Mélenchon and Labour under Corbyn? https://t.co/kf5GvKpLY3",[]
244,S_Netchaiev,Diffuser la culture Ukrainienne,,143,51,3980,0,"@Champignac42 @cshillman22 @OTregub It's not bashing, it's perspective:since 2014 I've seen numerous 🇺🇦 bashing in 🇫🇷(even Mélenchon said they were Nazis), and from a country who, all and all didn't suffer Stalin and did collaborate perhaps a bit more, and fought lot less...now 🇫🇷 explains 🇺🇦 it should give up land",[]
245,magcoocull1,,,2925,469,35746,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
246,KnightThegray,,,41,4,1100,124,I wrote about France's new left unity coalition for @guardian. Millions of French people are tired of the Macronist/far-right duopoly. Now there's a force that's serious about representing them and winning power. #Nupes #UnionDeLaGauche  https://t.co/MzHXRbCZVu,[]
247,KirkChris,"Corbyn was right. 45yr LP mem. Retd. Medical Biochemistry Professor, 3rd sector CEO, Lab Cllr and organiser. Starmer has destroyed @ukLabour.",,966,2255,156384,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
248,ZeKiK,• 🏰 • 🍇 • 🥂🍷 • 🍽 • 🇮🇪 • 🇫🇷 •,"California, USA",810,207,12457,0,"@robertjoseph From my persepective, Corbyn, like Mélenchon in 🇫🇷, had gone too far to the left to be credible for the economy.",[]
249,gwentheundying,,,39,2,3817,4,"Some good news

https://t.co/tDBFYDg9sN",[]
250,Johnofleeswood,Socialist. Interested in just about anything in the natural world and an atheist.,North Wales,592,898,136160,6,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/hVcn7iHmbB",[]
251,foushi19,Hot chocolate enjoyer 🍫☕ - French 🇫🇷 Comms student - Her Majesty Queen of Yaraism 🇪🇺 - Defender of Liberalism 🛡️ blocked by @AmbRusFrance and @nayibbukele,She/Her/Elle,871,3099,11408,0,HAHAHAHA the coalition agreement of the parties of the left exploded in my district so I will not have a unique candidate of the left but a socialist candidate and a candidate of the party to Melenchon,[]
252,JorgeCartun,"Zurdito, gordo mantecolero. Tiocfaidh ár lá",,1016,51,9193,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
253,Garyinware,"Socialist 
Supporting the disadvantaged against exploitation
Very proud dad to NHS junior doctor
Unite/Ex Labour",,4996,3971,50802,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
254,yllekonadnerb,"Irish; B.Ed., https://t.co/GgK5LY9C7Z (Sociology/Epistemology, London) interests include, Natural Law, Art, Archaeology, History, Nature, Natural Law, Theatre+ Film, BDS supporter",Dublin,6171,5802,339050,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
255,LovelySocialist,"Introvert. Graphic designer. Left handed. Left politics. Eco socialist ✊🌿🌻 #GTTO #ResistRevoltRemove
RTs not endorsement or agreement.","Devon, UK",4999,3367,110683,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
256,rachjohn2016,"Teacher. Reader. Lover of Literature, Cinema, Languages & History. British Global Citizen made in Uganda, Nigeria, PNG, Singapore, SA, Turkey & England.",England,3197,1212,16486,0,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/nlHF3nq3E0",[]
257,Chilling_dayz,,,585,877,175326,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
258,WhirlwindWisdom,"Widow-mom, teacher, we have done enough tolerating each other; time to embrace our shared humanity/simply acknowledge we need each other! Anti-imperialist",Reality,5218,5670,296398,2,"Communist party, Socialist Party and Greens have formed an alliance with Mélenchon's La France Insoumise for the legislative elections
#frenchelection #Melenchon1erMinistre 
Read More : https://t.co/nfX1lw2F3d",[]
259,PaulEMetz,"Sustainability = resilience, sense of urgency, leadership, courage, necessity, chances, sound economics, degrowth and many existing technologies","Velp, The Netherlands",4274,3893,100289,1,"Great news from France.

Meanwhile, since @Keir_Starmer lied to win the @UKLabour leadership, the millions of leftist voters in the UK have no-one to represent them.

https://t.co/bZYzOX4g7J",[]
260,MKUltra3579,والله نحن المساجين وهمه رح يضلو طول عمرهم احرار #FreePalestine / He\Him / Philly sports fan / Liverpool FC,,2432,424,78067,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
261,lisedepaname,"De tout, de rien, bref la vie quoi",,326,68,1947,356,"Zooming in on Paris, districts that voted for Macron vs districts that voted for Mélenchon in the 1st round of the presidential election vs the 1871 commune of Paris.  (Diamonds are important barricades) https://t.co/LGiDdylhws",[]
262,RennesAuFeminin,Une actualité culturelle de la ville de Rennes par ses habitantes. Et un peu de l’actualité du reste du monde...,"Rennes, France",648,515,13607,1,"The left has finally got its act together – in France. Watch out, Macron and Le Pen | Cole Stangler https://t.co/2RxS1asehn",[]
263,CJ11859442,,"California, Empire of Lies",754,38,2984,0,"@m8tis_seb @Alexand79741357 @ClintEhrlich Wrong on LePen (pro Mélenchon) &amp; if pro-Russia means believing Russia was provoked by the US &amp; NATO, had a destabilizing &amp; bloody war on its border for 8 years, tried in vain to get Ukraine, US, &amp; EU to negotiate for peace but was finally left no choice, then so be it",[]
264,KatCapps,#Liberal #Progressive RT≠endorse Likes=BM #AntiFacist #BlackLivesMatter #ForThePeopleAct #WokeAF,Western States Pact,43106,42363,908089,356,"Zooming in on Paris, districts that voted for Macron vs districts that voted for Mélenchon in the 1st round of the presidential election vs the 1871 commune of Paris.  (Diamonds are important barricades) https://t.co/LGiDdylhws",[]
265,AndresDidier1,"Glücklich, wer das, was er liebt, auch wagt, mit Mut zu beschützen - Non Quia Difficilia Sunt Non Audemus, Sed Quia Non Audemus Difficilia Sunt - EU-Citoyen !",E.U.,1463,365,9559,0,"Senator Paul ... in the US ... For instance ...
Boris Johnson &amp; Nigel Farage ... in UK
AfD &amp; Schröder... in Germany
LePen &amp; Mélenchon in FR
Salvini in Italy
Orban in Hungary
etc ...
Well, WE MUST TIDY UP the House !
It is time to do it ! https://t.co/YcbY7bfDrm",[]
266,SuedPhoenix7709,"Communist. Yu-Gi-Oh Player. Fighting Game Player.  ACAB. Autistic. 

Trans rights are human rights. 

He/Him.",,625,51,51700,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
267,fraser_tyndall,"#FreePalestine #StarmerOut #MECFS ✊ 🇵🇸 🇨🇺 🇻🇪  ✌️ 🕊 
Big 🙏 4 'Follows' etc. RTs not necessarily endorsements. P.S. Not neutral. No DMs. He/Him.",Just another corrupt state,3979,3162,32933,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
268,Maksimiljian,"🇸🇪, Autistic, 🍞 Eco-Marxist 🖤❤️, Theater-Actor 📝 Poet/Writer, Musician/Singer, Vegetarian, Cat-Owner🐱  Night-Owl 🌙  Atheist    ♍️  Shy 🕶️ INFJ.  90s kid",comrade / he / him,5003,895,41425,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
269,chris_helm,,,1132,248,21296,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
270,RJJAM6,,,1054,270,12854,57,"Jean-Luc Mélenchon argues that there was no German reunification but that it was an annexation of the GDR by a neighbouring state (the FRG). His positions on Europe are far outside of what should be tolerable for a progressive left in France. 

 https://t.co/ggh7GY4Uw1",[]
271,OJ_Villalobos,He/Him 🇭🇳🌅 💻 ⚽️ | Opinions my own | @USCAN @GND_Network 4 DC,"Washington, DC",658,662,55852,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
272,ReflectedES,,,54,1,164,0,"@JohnDoe78061202 @JasminMuj F is sovereign and can of course decide ""only our business matters, effing UA can get lost"". They can decide to leave NATO, as all 3 top candidates (Macron, LePen, Melenchon) are anti-NATO. But we are sick and tired of F deception, we don't need Macron's sleazy hoodie stunts.",[]
273,jed_shed,¡NoPasarán!,,1013,684,10397,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
274,Salvaro4,married to a girl with a short skirt and a long jacket.,"Juárez, Chihuahua",2158,1041,55392,45,"fortunately left politicians outside the US are not beholden to this imperial pathology. from corbyn to morales, lula and melenchon, they've all adopted the sensible position that diplomacy is the way forward, not endless slaughter, bravely fighting to the last ukrainian",[]
275,the_powerbroker,“He knew you could change the legislation. You can’t change a bridge after it’s up”,,0,268,15087,0,"@DrLeoStrauss Macron is also trying to win the parliamentary elections in the face of a Melenchon unity ticket and a Le Pen Zemmour unity ticket, so going volte face from his ultra hawk runoff campaign stances was totally predictable",[]
276,D_Raval,We need to understand what’s wrong with the current system and why socialism is the solution and explain that to the world. My posts aim to help do that.,"London,UK",8360,25814,252435,77,"Melenchon's left alliance has a clear lead in the latest poll for France's parliamentary elections in June.

If it wins outright, it will be able to appoint the PM and cabinet. Even if it doesn't gain an overall majority, it will be a big enough bloc to put Macron under pressure. https://t.co/mBrHwayebu",[]
277,fofiv,"Mother & wife. U of Maryland & BU alumni - worked in NATO, Germany, CERN Switzerland, Banking, Real Estate. Love economics. Kite-surfer 🏄🏻. Ignore DMs.",🌍,739,424,7929,0,"@frasermatthew What happened to Mélenchon as PM and eventual cohabitation? 🤔
Mme Vaitrin is sure is “far away” from Mr M.",[]
278,ReflectedES,,,54,1,164,0,"@moutet Fair point, but we have to see that a strong majority of French voted for candidates (LePen, Macron, Melenchon) who are ALL anti-NATO, anti-US, and much more sympathetic to RU than to UA. The French position is egoistic and imperialistic, the top 3 candidates agree on this.",[]
279,Sans_culottes89,"Linguist, traveller and writer. European and English. Jazz and Fizz!",north Yorkshire.  UK,1930,2040,164576,8,"A new hope?

https://t.co/yYsZmAZoBx",[]
